ep 367, a_n 49, epsilon 0.156, total_reward 11.084284770736284, step 21927
ep 368, a_n 18, epsilon 0.156, total_reward 179.24305461172855, step 21945
ep 369, a_n 52, epsilon 0.155, total_reward -24.47808630421751, step 21997
ep 370, a_n 16, epsilon 0.155, total_reward 185.57473840661328, step 22013
ep 371, a_n 22, epsilon 0.155, total_reward 117.14193287252476, step 22035
ep 372, a_n 17, epsilon 0.155, total_reward 169.7970934252682, step 22052
ep 373, a_n 52, epsilon 0.154, total_reward -14.804617899583882, step 22104
ep 374, a_n 27, epsilon 0.153, total_reward 43.793126621347355, step 22131
ep 375, a_n 16, epsilon 0.153, total_reward 191.75436961739823, step 22147
ep 376, a_n 19, epsilon 0.153, total_reward 129.88038280108472, step 22166
ep 377, a_n 20, epsilon 0.153, total_reward 146.6985494866919, step 22186
ep 378, a_n 24, epsilon 0.152, total_reward 71.13596023688478, step 22210
ep 379, a_n 22, epsilon 0.152, total_reward 91.59189653267191, step 22232
ep 380, a_n 16, epsilon 0.152, total_reward 185.69485686803628, step 22248
ep 381, a_n 17, epsilon 0.152, total_reward 198.35525503171783, step 22265
ep 382, a_n 16, epsilon 0.151, total_reward 218.12236290635036, step 22281
ep 383, a_n 52, epsilon 0.151, total_reward -25.093233241031733, step 22333
ep 384, a_n 15, epsilon 0.151, total_reward 216.23789030924337, step 22348
ep 385, a_n 100, epsilon 0.149, total_reward -17.69691032411994, step 22448
ep 386, a_n 100, epsilon 0.148, total_reward -1.4162456276857345, step 22548
ep 387, a_n 53, epsilon 0.147, total_reward -19.38204289301164, step 22601
ep 388, a_n 19, epsilon 0.147, total_reward 134.9183859187347, step 22620
ep 389, a_n 19, epsilon 0.147, total_reward 133.23402837786125, step 22639
ep 390, a_n 28, epsilon 0.146, total_reward 39.05856366911259, step 22667
ep 391, a_n 28, epsilon 0.146, total_reward 34.34338401900641, step 22695
ep 392, a_n 28, epsilon 0.146, total_reward 60.301679190535886, step 22723
ep 393, a_n 54, epsilon 0.145, total_reward -13.122207579940724, step 22777
ep 394, a_n 28, epsilon 0.145, total_reward 36.284696640257934, step 22805
ep 395, a_n 15, epsilon 0.145, total_reward 213.6515349862991, step 22820
ep 396, a_n 17, epsilon 0.144, total_reward 171.13902624468136, step 22837
ep 397, a_n 95, epsilon 0.143, total_reward -34.32571122588161, step 22932
ep 398, a_n 23, epsilon 0.143, total_reward 80.32536966521593, step 22955
ep 399, a_n 20, epsilon 0.143, total_reward 118.13783685810019, step 22975
ep 400, a_n 45, epsilon 0.142, total_reward -20.233257095508968, step 23020
ep 401, a_n 22, epsilon 0.142, total_reward 92.28503174636313, step 23042
ep 402, a_n 15, epsilon 0.142, total_reward 215.45192629939652, step 23057
ep 403, a_n 15, epsilon 0.141, total_reward 213.6718419193339, step 23072
ep 404, a_n 18, epsilon 0.141, total_reward 152.51998645615163, step 23090
ep 405, a_n 15, epsilon 0.141, total_reward 209.21033051373365, step 23105
ep 406, a_n 25, epsilon 0.141, total_reward 88.01497233129865, step 23130
ep 407, a_n 26, epsilon 0.140, total_reward 55.54772454846375, step 23156
ep 408, a_n 17, epsilon 0.140, total_reward 164.32431620600192, step 23173
ep 409, a_n 14, epsilon 0.140, total_reward 268.33072365844833, step 23187
ep 410, a_n 33, epsilon 0.140, total_reward 11.32630156364112, step 23220
ep 411, a_n 24, epsilon 0.139, total_reward 71.2298849565481, step 23244
ep 412, a_n 21, epsilon 0.139, total_reward 106.25590228614752, step 23265
ep 413, a_n 16, epsilon 0.139, total_reward 191.62455153539224, step 23281
ep 414, a_n 23, epsilon 0.138, total_reward 80.33245405269383, step 23304
ep 415, a_n 19, epsilon 0.138, total_reward 134.39755553290013, step 23323
ep 416, a_n 25, epsilon 0.138, total_reward 64.50806574129689, step 23348
ep 417, a_n 20, epsilon 0.138, total_reward 117.16289499779184, step 23368
ep 418, a_n 15, epsilon 0.138, total_reward 215.4400890799643, step 23383
ep 419, a_n 43, epsilon 0.137, total_reward -18.977387027748236, step 23426
ep 420, a_n 15, epsilon 0.137, total_reward 242.50400085164728, step 23441
ep 421, a_n 15, epsilon 0.137, total_reward 215.73695115385556, step 23456
ep 422, a_n 17, epsilon 0.136, total_reward 170.73173659907343, step 23473
ep 423, a_n 21, epsilon 0.136, total_reward 101.40953523442079, step 23494
ep 424, a_n 23, epsilon 0.136, total_reward 78.43346359450491, step 23517
ep 425, a_n 19, epsilon 0.136, total_reward 134.94315420271866, step 23536
ep 426, a_n 35, epsilon 0.135, total_reward -0.8406496136469777, step 23571
ep 427, a_n 18, epsilon 0.135, total_reward 150.04826397632462, step 23589
ep 428, a_n 17, epsilon 0.135, total_reward 170.47514362789568, step 23606
ep 429, a_n 20, epsilon 0.135, total_reward 116.03981789629657, step 23626
ep 430, a_n 18, epsilon 0.134, total_reward 151.43535207828054, step 23644
ep 431, a_n 18, epsilon 0.134, total_reward 151.32734249532226, step 23662
ep 432, a_n 17, epsilon 0.134, total_reward 170.77171596260536, step 23679
ep 433, a_n 15, epsilon 0.134, total_reward 215.72649234819463, step 23694
ep 434, a_n 20, epsilon 0.134, total_reward 116.87678587926415, step 23714
ep 435, a_n 30, epsilon 0.133, total_reward 30.124805173668083, step 23744
ep 436, a_n 15, epsilon 0.133, total_reward 214.07649779348301, step 23759
ep 437, a_n 19, epsilon 0.133, total_reward 135.33023742261395, step 23778
ep 438, a_n 17, epsilon 0.133, total_reward 169.8227893833899, step 23795
ep 439, a_n 14, epsilon 0.132, total_reward 240.37040165896582, step 23809
ep 440, a_n 21, epsilon 0.132, total_reward 106.5616207491774, step 23830
ep 441, a_n 36, epsilon 0.132, total_reward 6.918951283981109, step 23866
ep 442, a_n 17, epsilon 0.132, total_reward 169.97769706232825, step 23883
ep 443, a_n 15, epsilon 0.131, total_reward 209.52585568562043, step 23898
ep 444, a_n 15, epsilon 0.131, total_reward 241.62373437405654, step 23913
ep 445, a_n 18, epsilon 0.131, total_reward 152.39137310022173, step 23931
ep 446, a_n 17, epsilon 0.131, total_reward 169.7095757969153, step 23948
ep 447, a_n 18, epsilon 0.131, total_reward 148.05040121734774, step 23966
ep 448, a_n 17, epsilon 0.130, total_reward 195.96359060880266, step 23983
ep 449, a_n 19, epsilon 0.130, total_reward 133.36650436462128, step 24002
ep 450, a_n 19, epsilon 0.130, total_reward 134.12728415162422, step 24021
ep 451, a_n 20, epsilon 0.130, total_reward 116.2491066103506, step 24041
ep 452, a_n 22, epsilon 0.130, total_reward 94.0964996769957, step 24063
ep 453, a_n 15, epsilon 0.129, total_reward 208.82036239501156, step 24078
ep 454, a_n 16, epsilon 0.129, total_reward 220.0548275728769, step 24094
ep 455, a_n 24, epsilon 0.129, total_reward 66.73566895257949, step 24118
ep 456, a_n 20, epsilon 0.129, total_reward 116.97685160171726, step 24138
ep 457, a_n 35, epsilon 0.128, total_reward 0.1851822958917424, step 24173
ep 458, a_n 30, epsilon 0.128, total_reward 60.108532450842226, step 24203
ep 459, a_n 26, epsilon 0.128, total_reward 55.12432073825992, step 24229
ep 460, a_n 28, epsilon 0.127, total_reward 37.35527819811995, step 24257
ep 461, a_n 19, epsilon 0.127, total_reward 133.91607430171217, step 24276
ep 462, a_n 17, epsilon 0.127, total_reward 169.36169460015532, step 24293
ep 463, a_n 28, epsilon 0.127, total_reward 42.540722095978765, step 24321
ep 464, a_n 20, epsilon 0.126, total_reward 120.32373682270384, step 24341
ep 465, a_n 48, epsilon 0.126, total_reward -16.94613044985833, step 24389
ep 466, a_n 17, epsilon 0.126, total_reward 170.54440385512652, step 24406
ep 467, a_n 16, epsilon 0.126, total_reward 191.35501283156077, step 24422
ep 468, a_n 36, epsilon 0.125, total_reward 33.3225838621086, step 24458
ep 469, a_n 21, epsilon 0.125, total_reward 103.8873079001128, step 24479
ep 470, a_n 21, epsilon 0.125, total_reward 131.8754743620659, step 24500
ep 471, a_n 43, epsilon 0.124, total_reward -12.93800080228585, step 24543
ep 472, a_n 25, epsilon 0.124, total_reward 84.40953682325821, step 24568
ep 473, a_n 20, epsilon 0.124, total_reward 120.16587311245891, step 24588
ep 474, a_n 33, epsilon 0.123, total_reward 11.59105923649551, step 24621
ep 475, a_n 32, epsilon 0.123, total_reward 42.23128709400072, step 24653
ep 476, a_n 19, epsilon 0.123, total_reward 133.802065327259, step 24672
ep 477, a_n 55, epsilon 0.122, total_reward -17.063021790605873, step 24727
ep 478, a_n 18, epsilon 0.122, total_reward 151.32621435895388, step 24745
ep 479, a_n 36, epsilon 0.122, total_reward 7.5949805576550204, step 24781
ep 480, a_n 15, epsilon 0.121, total_reward 236.14746707760912, step 24796
ep 481, a_n 14, epsilon 0.121, total_reward 267.8407034476748, step 24810
ep 482, a_n 27, epsilon 0.121, total_reward 46.170627200631614, step 24837
ep 483, a_n 15, epsilon 0.121, total_reward 214.60499272934453, step 24852
ep 484, a_n 23, epsilon 0.121, total_reward 81.56536842271161, step 24875
ep 485, a_n 27, epsilon 0.120, total_reward 47.038262244703475, step 24902
ep 486, a_n 34, epsilon 0.120, total_reward 11.521542000329102, step 24936
ep 487, a_n 19, epsilon 0.120, total_reward 136.0800614257229, step 24955
ep 488, a_n 34, epsilon 0.119, total_reward 7.6075569045277085, step 24989
ep 489, a_n 28, epsilon 0.119, total_reward 37.50068626058416, step 25017
ep 490, a_n 31, epsilon 0.119, total_reward 17.809769982452003, step 25048
ep 491, a_n 18, epsilon 0.119, total_reward 152.123381152388, step 25066
ep 492, a_n 61, epsilon 0.118, total_reward -22.83396487612678, step 25127
ep 493, a_n 19, epsilon 0.118, total_reward 132.07974911938987, step 25146
ep 494, a_n 14, epsilon 0.118, total_reward 268.844996111773, step 25160
ep 495, a_n 16, epsilon 0.117, total_reward 191.5631020201372, step 25176
ep 496, a_n 15, epsilon 0.117, total_reward 215.35921030093348, step 25191
ep 497, a_n 15, epsilon 0.117, total_reward 216.04905606889895, step 25206
ep 498, a_n 19, epsilon 0.117, total_reward 162.447751904352, step 25225
ep 499, a_n 42, epsilon 0.117, total_reward -4.4879763814239055, step 25267
ep 500, a_n 16, epsilon 0.116, total_reward 191.5702967038372, step 25283
ep 501, a_n 20, epsilon 0.116, total_reward 118.88958684607601, step 25303
ep 502, a_n 36, epsilon 0.116, total_reward -2.2284953717475418, step 25339
ep 503, a_n 17, epsilon 0.116, total_reward 165.8581859309075, step 25356
ep 504, a_n 59, epsilon 0.115, total_reward 4.503133232018053, step 25415
ep 505, a_n 18, epsilon 0.115, total_reward 151.63115734356998, step 25433
ep 506, a_n 16, epsilon 0.115, total_reward 191.47769111445473, step 25449
ep 507, a_n 22, epsilon 0.114, total_reward 96.07079284866028, step 25471
ep 508, a_n 20, epsilon 0.114, total_reward 118.5953999121488, step 25491
ep 509, a_n 40, epsilon 0.114, total_reward -12.497989813564768, step 25531
ep 510, a_n 27, epsilon 0.114, total_reward 73.36090990245134, step 25558
ep 511, a_n 15, epsilon 0.113, total_reward 215.9595826592734, step 25573
ep 512, a_n 15, epsilon 0.113, total_reward 214.7083704824958, step 25588
ep 513, a_n 16, epsilon 0.113, total_reward 192.33363568202046, step 25604
ep 514, a_n 23, epsilon 0.113, total_reward 107.57987315539772, step 25627
ep 515, a_n 37, epsilon 0.113, total_reward 3.427431062211525, step 25664
ep 516, a_n 29, epsilon 0.112, total_reward 57.78735819080522, step 25693
ep 517, a_n 43, epsilon 0.112, total_reward -11.428788436024204, step 25736
ep 518, a_n 15, epsilon 0.112, total_reward 242.96396393126244, step 25751
ep 519, a_n 16, epsilon 0.112, total_reward 192.39350919414673, step 25767
ep 520, a_n 20, epsilon 0.111, total_reward 144.7937968495462, step 25787
ep 521, a_n 36, epsilon 0.111, total_reward 2.9636922285392444, step 25823
ep 522, a_n 16, epsilon 0.111, total_reward 219.81973662804066, step 25839
ep 523, a_n 18, epsilon 0.111, total_reward 150.97314636750193, step 25857
ep 524, a_n 25, epsilon 0.110, total_reward 93.26245211655417, step 25882
ep 525, a_n 25, epsilon 0.110, total_reward 57.80492129124353, step 25907
ep 526, a_n 31, epsilon 0.110, total_reward 24.556805249115772, step 25938
ep 527, a_n 19, epsilon 0.110, total_reward 130.49220617625735, step 25957
ep 528, a_n 22, epsilon 0.109, total_reward 117.78784264437556, step 25979
ep 529, a_n 16, epsilon 0.109, total_reward 192.51836029452363, step 25995
ep 530, a_n 17, epsilon 0.109, total_reward 170.29918401818418, step 26012
ep 531, a_n 40, epsilon 0.109, total_reward -5.000984894777876, step 26052
ep 532, a_n 28, epsilon 0.109, total_reward 39.57489099450731, step 26080
ep 533, a_n 33, epsilon 0.108, total_reward 13.829709821950374, step 26113
ep 534, a_n 22, epsilon 0.108, total_reward 92.92528491938754, step 26135
ep 535, a_n 28, epsilon 0.108, total_reward 40.98151989108539, step 26163
ep 536, a_n 69, epsilon 0.107, total_reward -21.598093327953126, step 26232
ep 537, a_n 30, epsilon 0.107, total_reward 55.90590974179469, step 26262
ep 538, a_n 21, epsilon 0.107, total_reward 102.04720571012491, step 26283
ep 539, a_n 21, epsilon 0.106, total_reward 103.53247797550603, step 26304
ep 540, a_n 55, epsilon 0.106, total_reward -20.421025902451778, step 26359
ep 541, a_n 17, epsilon 0.106, total_reward 170.4176255083746, step 26376
ep 542, a_n 27, epsilon 0.105, total_reward 47.49111300736783, step 26403
ep 543, a_n 20, epsilon 0.105, total_reward 118.90930853879308, step 26423
ep 544, a_n 15, epsilon 0.105, total_reward 215.89385459362882, step 26438
ep 545, a_n 28, epsilon 0.105, total_reward 38.452778547400186, step 26466
ep 546, a_n 28, epsilon 0.105, total_reward 66.31464732559716, step 26494
ep 547, a_n 22, epsilon 0.104, total_reward 91.79760165369238, step 26516
ep 548, a_n 21, epsilon 0.104, total_reward 131.7403051323072, step 26537
ep 549, a_n 30, epsilon 0.104, total_reward 25.297212414104475, step 26567
ep 550, a_n 22, epsilon 0.104, total_reward 91.03722195056532, step 26589
ep 551, a_n 27, epsilon 0.103, total_reward 47.753543353599156, step 26616
ep 552, a_n 19, epsilon 0.103, total_reward 133.70680321801396, step 26635
ep 553, a_n 16, epsilon 0.103, total_reward 190.16262910096137, step 26651
ep 554, a_n 24, epsilon 0.103, total_reward 99.63624656410298, step 26675
ep 555, a_n 15, epsilon 0.103, total_reward 213.76478089508572, step 26690
ep 556, a_n 34, epsilon 0.103, total_reward 9.513335924673964, step 26724
ep 557, a_n 15, epsilon 0.102, total_reward 215.32739540282705, step 26739
ep 558, a_n 14, epsilon 0.102, total_reward 241.2320436381554, step 26753
ep 559, a_n 23, epsilon 0.102, total_reward 82.20211818415365, step 26776
ep 560, a_n 23, epsilon 0.102, total_reward 79.43789127117915, step 26799
ep 561, a_n 22, epsilon 0.102, total_reward 116.86879525794697, step 26821
ep 562, a_n 15, epsilon 0.102, total_reward 215.16300668641793, step 26836
ep 563, a_n 70, epsilon 0.101, total_reward 7.179287160693843, step 26906
ep 564, a_n 16, epsilon 0.101, total_reward 191.15775719930247, step 26922
ep 565, a_n 28, epsilon 0.101, total_reward 62.84495123662826, step 26950
ep 566, a_n 28, epsilon 0.100, total_reward 41.88798921576142, step 26978
ep 567, a_n 27, epsilon 0.100, total_reward 43.08328048666671, step 27005
ep 568, a_n 19, epsilon 0.100, total_reward 129.1596468357992, step 27024
ep 569, a_n 25, epsilon 0.100, total_reward 87.21084624873487, step 27049
ep 570, a_n 45, epsilon 0.100, total_reward -10.444261699726745, step 27094
ep 571, a_n 74, epsilon 0.099, total_reward 7.6222862177390684, step 27168
ep 572, a_n 29, epsilon 0.098, total_reward 30.60385396472656, step 27197
ep 573, a_n 25, epsilon 0.100, total_reward 63.00778362866947, step 27222
ep 574, a_n 17, epsilon 0.098, total_reward 169.08413127558364, step 27239
ep 575, a_n 29, epsilon 0.098, total_reward 30.49455893649236, step 27268
ep 576, a_n 33, epsilon 0.100, total_reward 17.38032049701001, step 27301
ep 577, a_n 23, epsilon 0.100, total_reward 82.04176533635757, step 27324
ep 578, a_n 26, epsilon 0.097, total_reward 53.47295620039279, step 27350
ep 579, a_n 20, epsilon 0.097, total_reward 119.47268874533529, step 27370
ep 580, a_n 32, epsilon 0.100, total_reward 16.747795625685747, step 27402
ep 581, a_n 16, epsilon 0.096, total_reward 217.8337931763135, step 27418
ep 582, a_n 31, epsilon 0.096, total_reward 24.35893051620138, step 27449
ep 583, a_n 67, epsilon 0.096, total_reward -18.34411897732609, step 27516
ep 584, a_n 17, epsilon 0.100, total_reward 171.713461536728, step 27533
ep 585, a_n 18, epsilon 0.100, total_reward 149.2045233457825, step 27551
ep 586, a_n 37, epsilon 0.095, total_reward -0.6688499472897043, step 27588
ep 587, a_n 16, epsilon 0.100, total_reward 217.7962258142412, step 27604
ep 588, a_n 15, epsilon 0.095, total_reward 215.0921487037808, step 27619
ep 589, a_n 26, epsilon 0.100, total_reward 54.568855298367595, step 27645
ep 590, a_n 20, epsilon 0.100, total_reward 141.86943055463132, step 27665
ep 591, a_n 26, epsilon 0.100, total_reward 81.04477439202462, step 27691
ep 592, a_n 18, epsilon 0.094, total_reward 149.56272211495548, step 27709
ep 593, a_n 42, epsilon 0.100, total_reward -6.266974087065243, step 27751
ep 594, a_n 29, epsilon 0.093, total_reward 34.97944069766874, step 27780
ep 595, a_n 17, epsilon 0.093, total_reward 170.05011289212922, step 27797
ep 596, a_n 28, epsilon 0.100, total_reward 41.25517408532109, step 27825
ep 597, a_n 28, epsilon 0.100, total_reward 38.19081128825063, step 27853
ep 598, a_n 40, epsilon 0.100, total_reward -2.548130974359367, step 27893
ep 599, a_n 33, epsilon 0.092, total_reward 43.09918738523599, step 27926
ep 600, a_n 22, epsilon 0.092, total_reward 93.94337903490477, step 27948
ep 601, a_n 20, epsilon 0.092, total_reward 118.7607600916329, step 27968
ep 602, a_n 17, epsilon 0.100, total_reward 191.50240992705844, step 27985
ep 603, a_n 55, epsilon 0.091, total_reward 2.3696434018591304, step 28040
